date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-07-21,SKU0063,158,266.0,14,206
2025-07-28,SKU0063,84,0.0,14,206
2025-08-04,SKU0063,0,0.0,14,206
2025-08-11,SKU0063,0,0.0,14,206
2025-08-18,SKU0063,168,303.0,14,206
2025-08-25,SKU0063,261,262.0,14,206
2025-09-01,SKU0063,325,254.0,14,206
2025-09-08,SKU0063,254,0.0,14,206
2025-09-15,SKU0063,282,333.0,14,206
2025-09-22,SKU0063,196,0.0,14,206
2025-09-29,SKU0063,118,0.0,14,206
2025-10-06,SKU0063,44,0.0,14,206
2025-10-13,SKU0063,0,0.0,14,206
2025-10-20,SKU0063,110,268.0,14,206
2025-10-27,SKU0063,197,297.0,14,206
2025-11-03,SKU0063,197,215.0,14,206
2025-11-10,SKU0063,186,283.0,14,206
2025-11-17,SKU0063,92,0.0,14,206
2025-11-24,SKU0063,0,0.0,14,206
2025-12-01,SKU0063,0,0.0,14,206
2025-12-08,SKU0063,145,278.0,14,206
2025-12-15,SKU0063,175,307.0,14,206
2025-12-22,SKU0063,87,0.0,14,206
2025-12-29,SKU0063,7,0.0,14,206
2024-01-01,SKU0064,43,0.0,30,473
2024-01-08,SKU0064,131,553.0,30,473
2024-01-15,SKU0064,73,0.0,30,473
2024-01-22,SKU0064,159,574.0,30,473
2024-01-29,SKU0064,89,0.0,30,473
2024-02-05,SKU0064,80,668.0,30,473
2024-02-12,SKU0064,17,0.0,30,473
2024-02-19,SKU0064,0,0.0,30,473
2024-02-26,SKU0064,0,0.0,30,473
2024-03-04,SKU0064,75,644.0,30,473
2024-03-11,SKU0064,101,486.0,30,473
2024-03-18,SKU0064,133,517.0,30,473
2024-03-25,SKU0064,208,645.0,30,473
2024-04-01,SKU0064,143,0.0,30,473
2024-04-08,SKU0064,64,0.0,30,473
2024-04-15,SKU0064,74,598.0,30,473
2024-04-22,SKU0064,0,0.0,30,473
2024-04-29,SKU0064,0,0.0,30,473
2024-05-06,SKU0064,151,456.0,30,473
2024-05-13,SKU0064,170,678.0,30,473
2024-05-20,SKU0064,170,669.0,30,473
2024-05-27,SKU0064,217,569.0,30,473
2024-06-03,SKU0064,134,0.0,30,473
2024-06-10,SKU0064,52,0.0,30,473
2024-06-17,SKU0064,95,495.0,30,473
2024-06-24,SKU0064,5,0.0,30,473
2024-07-01,SKU0064,0,0.0,30,473
2024-07-08,SKU0064,83,455.0,30,473
2024-07-15,SKU0064,1,0.0,30,473
2024-07-22,SKU0064,80,632.0,30,473
2024-07-29,SKU0064,0,0.0,30,473
2024-08-05,SKU0064,0,,30,473
2024-08-12,SKU0064,0,0.0,30,473
2024-08-19,SKU0064,93,659.0,30,473
2024-08-26,SKU0064,139,567.0,30,473
2024-09-02,SKU0064,166,588.0,30,473
2024-09-09,SKU0064,89,0.0,30,473
2024-09-16,SKU0064,180,623.0,30,473
2024-09-23,SKU0064,222,428.0,30,473
2024-09-30,SKU0064,265,581.0,30,473
2024-10-07,SKU0064,323,540.0,30,473
2024-10-14,SKU0064,261,0.0,30,473
2024-10-21,SKU0064,186,0.0,30,473
2024-10-28,SKU0064,98,0.0,30,473
2024-11-04,SKU0064,28,0.0,30,473
2024-11-11,SKU0064,164,422.0,30,473
2024-11-18,SKU0064,70,0.0,30,473
2024-11-25,SKU0064,60,653.0,30,473
2024-12-02,SKU0064,0,0.0,30,473
2024-12-09,SKU0064,110,649.0,30,473
2024-12-16,SKU0064,111,515.0,30,473
2024-12-23,SKU0064,37,0.0,30,473
2024-12-30,SKU0064,107,451.0,30,473
2025-01-06,SKU0064,22,0.0,30,473
2025-01-13,SKU0064,111,646.0,30,473
2025-01-20,SKU0064,39,0.0,30,473
2025-01-27,SKU0064,0,0.0,30,473
2025-02-03,SKU0064,172,575.0,30,473
2025-02-10,SKU0064,259,514.0,30,473
2025-02-17,SKU0064,296,485.0,30,473
2025-02-24,SKU0064,335,521.0,30,473
2025-03-03,SKU0064,250,0.0,30,473
2025-03-10,SKU0064,328,666.0,30,473
2025-03-17,SKU0064,264,0.0,30,473
2025-03-24,SKU0064,179,0.0,30,473
2025-03-31,SKU0064,121,0.0,30,473
2025-04-07,SKU0064,39,0.0,30,473
2025-04-14,SKU0064,64,435.0,30,473
2025-04-21,SKU0064,78,538.0,30,473
2025-04-28,SKU0064,130,439.0,30,473
2025-05-05,SKU0064,56,0.0,30,473
2025-05-12,SKU0064,84,533.0,30,473
2025-05-19,SKU0064,104,541.0,30,473
2025-05-26,SKU0064,21,0.0,30,473
2025-06-02,SKU0064,133,571.0,30,473
2025-06-09,SKU0064,37,0.0,30,473
2025-06-16,SKU0064,0,0.0,30,473
2025-06-23,SKU0064,167,686.0,30,473
2025-06-30,SKU0064,175,498.0,30,473
2025-07-07,SKU0064,168,484.0,30,473
2025-07-14,SKU0064,82,0.0,30,473
2025-07-21,SKU0064,156,689.0,30,473
2025-07-28,SKU0064,250,640.0,30,473
2025-08-04,SKU0064,334,602.0,30,473
2025-08-11,SKU0064,252,0.0,30,473
2025-08-18,SKU0064,325,604.0,30,473
2025-08-25,SKU0064,399,419.0,30,473
2025-09-01,SKU0064,462,489.0,30,473
2025-09-08,SKU0064,547,555.0,30,473
2025-09-15,SKU0064,464,0.0,30,473
2025-09-22,SKU0064,493,628.0,30,473
2025-09-29,SKU0064,408,0.0,30,473
2025-10-06,SKU0064,399,653.0,30,473
2025-10-13,SKU0064,317,0.0,30,473
2025-10-20,SKU0064,302,595.0,30,473
2025-10-27,SKU0064,337,475.0,30,473
2025-11-03,SKU0064,243,0.0,30,473
2025-11-10,SKU0064,332,655.0,30,473
2025-11-17,SKU0064,248,0.0,30,473
2025-11-24,SKU0064,156,0.0,30,473
2025-12-01,SKU0064,132,438.0,30,473
2025-12-08,SKU0064,174,485.0,30,473
2025-12-15,SKU0064,214,472.0,30,473
2025-12-22,SKU0064,244,542.0,30,473
2025-12-29,SKU0064,269,693.0,30,473
2024-01-01,SKU0065,399,0.0,10,310
2024-01-08,SKU0065,580,453.0,10,310
2024-01-15,SKU0065,415,0.0,10,310
2024-01-22,SKU0065,233,0.0,10,310
2024-01-29,SKU0065,36,0.0,10,310
2024-02-05,SKU0065,260,,10,310
2024-02-12,SKU0065,74,0.0,10,310
2024-02-19,SKU0065,307,468.0,10,310
2024-02-26,SKU0065,386,434.0,10,310
2024-03-04,SKU0065,212,0.0,10,310
2024-03-11,SKU0065,36,0.0,10,310
2024-03-18,SKU0065,293,362.0,10,310
2024-03-25,SKU0065,118,0.0,10,310
2024-04-01,SKU0065,0,0.0,10,310
2024-04-08,SKU0065,160,470.0,10,310
2024-04-15,SKU0065,0,0.0,10,310
2024-04-22,SKU0065,285,459.0,10,310
2024-04-29,SKU0065,407,395.0,10,310
2024-05-06,SKU0065,444,421.0,10,310
2024-05-13,SKU0065,444,465.0,10,310
2024-05-20,SKU0065,423,470.0,10,310
2024-05-27,SKU0065,541,311.0,10,310
2024-06-03,SKU0065,389,0.0,10,310
2024-06-10,SKU0065,218,0.0,10,310
2024-06-17,SKU0065,225,316.0,10,310
2024-06-24,SKU0065,351,449.0,10,310
2024-07-01,SKU0065,539,478.0,10,310
2024-07-08,SKU0065,353,0.0,10,310
2024-07-15,SKU0065,507,387.0,10,310
2024-07-22,SKU0065,351,0.0,10,310
2024-07-29,SKU0065,347,329.0,10,310
2024-08-05,SKU0065,162,0.0,10,310
2024-08-12,SKU0065,322,340.0,10,310
2024-08-19,SKU0065,298,297.0,10,310
2024-08-26,SKU0065,121,0.0,10,310
2024-09-02,SKU0065,331,386.0,10,310
2024-09-09,SKU0065,518,301.0,10,310
2024-09-16,SKU0065,305,0.0,10,310
2024-09-23,SKU0065,483,439.0,10,310
2024-09-30,SKU0065,618,362.0,10,310
2024-10-07,SKU0065,440,0.0,10,310
2024-10-14,SKU0065,585,458.0,10,310
2024-10-21,SKU0065,413,0.0,10,310
2024-10-28,SKU0065,414,465.0,10,310
2024-11-04,SKU0065,517,436.0,10,310
2024-11-11,SKU0065,346,0.0,10,310
2024-11-18,SKU0065,188,0.0,10,310
2024-11-25,SKU0065,4,0.0,10,310
2024-12-02,SKU0065,0,0.0,10,310
2024-12-09,SKU0065,0,0.0,10,310
2024-12-16,SKU0065,310,427.0,10,310
2024-12-23,SKU0065,471,411.0,10,310
2024-12-30,SKU0065,494,343.0,10,310
2025-01-06,SKU0065,312,0.0,10,310
2025-01-13,SKU0065,447,372.0,10,310
2025-01-20,SKU0065,581,,10,310
2025-01-27,SKU0065,402,0.0,10,310
2025-02-03,SKU0065,556,482.0,10,310
2025-02-10,SKU0065,384,0.0,10,310
2025-02-17,SKU0065,400,306.0,10,310
2025-02-24,SKU0065,231,0.0,10,310
2025-03-03,SKU0065,413,331.0,10,310
2025-03-10,SKU0065,604,461.0,10,310
2025-03-17,SKU0065,438,0.0,10,310
2025-03-24,SKU0065,497,317.0,10,310
2025-03-31,SKU0065,331,0.0,10,310
2025-04-07,SKU0065,417,385.0,10,310
2025-04-14,SKU0065,442,330.0,10,310
2025-04-21,SKU0065,414,465.0,10,310
2025-04-28,SKU0065,225,0.0,10,310
2025-05-05,SKU0065,29,0.0,10,310
2025-05-12,SKU0065,358,448.0,10,310
2025-05-19,SKU0065,429,415.0,10,310
2025-05-26,SKU0065,607,299.0,10,310
2025-06-02,SKU0065,419,0.0,10,310
2025-06-09,SKU0065,240,0.0,10,310
2025-06-16,SKU0065,267,427.0,10,310
2025-06-23,SKU0065,440,321.0,10,310
2025-06-30,SKU0065,270,0.0,10,310
2025-07-07,SKU0065,109,0.0,10,310
2025-07-14,SKU0065,154,438.0,10,310
2025-07-21,SKU0065,0,0.0,10,310
2025-07-28,SKU0065,0,0.0,10,310
2025-08-04,SKU0065,312,476.0,10,310
2025-08-11,SKU0065,166,0.0,10,310
2025-08-18,SKU0065,0,,10,310
2025-08-25,SKU0065,320,338.0,10,310
2025-09-01,SKU0065,478,325.0,10,310
2025-09-08,SKU0065,309,0.0,10,310
2025-09-15,SKU0065,133,0.0,10,310
2025-09-22,SKU0065,136,423.0,10,310
2025-09-29,SKU0065,0,0.0,10,310
2025-10-06,SKU0065,0,0.0,10,310
2025-10-13,SKU0065,0,0.0,10,310
2025-10-20,SKU0065,0,0.0,10,310
2025-10-27,SKU0065,244,474.0,10,310
2025-11-03,SKU0065,72,0.0,10,310
2025-11-10,SKU0065,0,0.0,10,310
2025-11-17,SKU0065,0,0.0,10,310
2025-11-24,SKU0065,0,0.0,10,310
2025-12-01,SKU0065,153,456.0,10,310
2025-12-08,SKU0065,0,0.0,10,310
2025-12-15,SKU0065,0,0.0,10,310
2025-12-22,SKU0065,229,320.0,10,310
2025-12-29,SKU0065,65,0.0,10,310
2024-01-01,SKU0066,692,0.0,10,192
2024-01-08,SKU0066,587,0.0,10,192
2024-01-15,SKU0066,483,0.0,10,192
2024-01-22,SKU0066,374,0.0,10,192
2024-01-29,SKU0066,254,0.0,10,192
2024-02-05,SKU0066,247,214.0,10,192
2024-02-12,SKU0066,248,211.0,10,192
2024-02-19,SKU0066,297,187.0,10,192
2024-02-26,SKU0066,380,276.0,10,192
2024-03-04,SKU0066,267,0.0,10,192
2024-03-11,SKU0066,302,268.0,10,192
2024-03-18,SKU0066,201,0.0,10,192
2024-03-25,SKU0066,196,218.0,10,192
2024-04-01,SKU0066,223,201.0,10,192
2024-04-08,SKU0066,135,0.0,10,192
2024-04-15,SKU0066,145,,10,192
2024-04-22,SKU0066,39,0.0,10,192
2024-04-29,SKU0066,114,278.0,10,192
2024-05-06,SKU0066,40,0.0,10,192
2024-05-13,SKU0066,0,0.0,10,192
2024-05-20,SKU0066,112,189.0,10,192
2024-05-27,SKU0066,151,244.0,10,192
2024-06-03,SKU0066,180,183.0,10,192
2024-06-10,SKU0066,297,220.0,10,192
2024-06-17,SKU0066,194,0.0,10,192
2024-06-24,SKU0066,270,291.0,10,192
2024-07-01,SKU0066,257,291.0,10,192
2024-07-08,SKU0066,262,271.0,10,192
2024-07-15,SKU0066,311,215.0,10,192
2024-07-22,SKU0066,197,0.0,10,192
2024-07-29,SKU0066,235,208.0,10,192
2024-08-05,SKU0066,254,264.0,10,192
2024-08-12,SKU0066,323,192.0,10,192
2024-08-19,SKU0066,230,0.0,10,192
2024-08-26,SKU0066,137,0.0,10,192
2024-09-02,SKU0066,33,0.0,10,192
2024-09-09,SKU0066,115,,10,192
2024-09-16,SKU0066,205,271.0,10,192
2024-09-23,SKU0066,117,0.0,10,192
2024-09-30,SKU0066,23,0.0,10,192
2024-10-07,SKU0066,0,0.0,10,192
2024-10-14,SKU0066,0,0.0,10,192
2024-10-21,SKU0066,0,0.0,10,192
2024-10-28,SKU0066,189,199.0,10,192
2024-11-04,SKU0066,209,227.0,10,192
2024-11-11,SKU0066,194,272.0,10,192
2024-11-18,SKU0066,89,0.0,10,192
2024-11-25,SKU0066,119,193.0,10,192
2024-12-02,SKU0066,41,0.0,10,192
2024-12-09,SKU0066,103,272.0,10,192
2024-12-16,SKU0066,156,253.0,10,192
2024-12-23,SKU0066,267,291.0,10,192
2024-12-30,SKU0066,361,183.0,10,192
2025-01-06,SKU0066,236,0.0,10,192
2025-01-13,SKU0066,260,292.0,10,192
2025-01-20,SKU0066,159,0.0,10,192
2025-01-27,SKU0066,58,0.0,10,192
2025-02-03,SKU0066,0,0.0,10,192
2025-02-10,SKU0066,0,0.0,10,192
2025-02-17,SKU0066,146,292.0,10,192
2025-02-24,SKU0066,132,266.0,10,192
2025-03-03,SKU0066,206,274.0,10,192
2025-03-10,SKU0066,111,0.0,10,192
2025-03-17,SKU0066,16,0.0,10,192
2025-03-24,SKU0066,121,262.0,10,192
2025-03-31,SKU0066,196,223.0,10,192
2025-04-07,SKU0066,80,0.0,10,192
2025-04-14,SKU0066,0,0.0,10,192
2025-04-21,SKU0066,144,258.0,10,192
2025-04-28,SKU0066,241,226.0,10,192
2025-05-05,SKU0066,214,180.0,10,192
2025-05-12,SKU0066,284,197.0,10,192
2025-05-19,SKU0066,284,290.0,10,192
2025-05-26,SKU0066,175,0.0,10,192
2025-06-02,SKU0066,168,214.0,10,192
2025-06-09,SKU0066,186,273.0,10,192
2025-06-16,SKU0066,70,0.0,10,192
2025-06-23,SKU0066,152,278.0,10,192
2025-06-30,SKU0066,218,196.0,10,192
2025-07-07,SKU0066,112,0.0,10,192
2025-07-14,SKU0066,10,0.0,10,192
2025-07-21,SKU0066,92,243.0,10,192
2025-07-28,SKU0066,1,0.0,10,192
2025-08-04,SKU0066,213,207.0,10,192
2025-08-11,SKU0066,274,245.0,10,192
2025-08-18,SKU0066,401,298.0,10,192
2025-08-25,SKU0066,297,0.0,10,192
2025-09-01,SKU0066,186,,10,192
2025-09-08,SKU0066,248,244.0,10,192
2025-09-15,SKU0066,150,0.0,10,192
2025-09-22,SKU0066,233,194.0,10,192
2025-09-29,SKU0066,129,0.0,10,192
2025-10-06,SKU0066,226,212.0,10,192
2025-10-13,SKU0066,215,285.0,10,192
2025-10-20,SKU0066,113,0.0,10,192
2025-10-27,SKU0066,149,179.0,10,192
2025-11-03,SKU0066,46,0.0,10,192
2025-11-10,SKU0066,0,0.0,10,192
2025-11-17,SKU0066,203,195.0,10,192
2025-11-24,SKU0066,243,191.0,10,192
2025-12-01,SKU0066,333,198.0,10,192
2025-12-08,SKU0066,244,0.0,10,192
2025-12-15,SKU0066,283,279.0,10,192
2025-12-22,SKU0066,184,0.0,10,192
2025-12-29,SKU0066,70,0.0,10,192
2024-01-01,SKU0067,1135,0.0,7,167
2024-01-08,SKU0067,995,0.0,7,167
2024-01-15,SKU0067,810,0.0,7,167
2024-01-22,SKU0067,639,0.0,7,167
2024-01-29,SKU0067,493,0.0,7,167
2024-02-05,SKU0067,341,0.0,7,167
2024-02-12,SKU0067,167,0.0,7,167
2024-02-19,SKU0067,202,241.0,7,167
2024-02-26,SKU0067,212,225.0,7,167
2024-03-04,SKU0067,193,194.0,7,167
2024-03-11,SKU0067,386,273.0,7,167
2024-03-18,SKU0067,232,0.0,7,167
2024-03-25,SKU0067,373,224.0,7,167
2024-04-01,SKU0067,234,0.0,7,167
2024-04-08,SKU0067,398,294.0,7,167
2024-04-15,SKU0067,228,0.0,7,167
2024-04-22,SKU0067,302,285.0,7,167
2024-04-29,SKU0067,273,273.0,7,167
2024-05-06,SKU0067,128,0.0,7,167
2024-05-13,SKU0067,0,0.0,7,167
2024-05-20,SKU0067,335,313.0,7,167
2024-05-27,SKU0067,188,0.0,7,167
2024-06-03,SKU0067,351,208.0,7,167
2024-06-10,SKU0067,186,0.0,7,167
2024-06-17,SKU0067,349,289.0,7,167
2024-06-24,SKU0067,183,0.0,7,167
2024-07-01,SKU0067,315,249.0,7,167
2024-07-08,SKU0067,169,0.0,7,167
2024-07-15,SKU0067,138,295.0,7,167
2024-07-22,SKU0067,0,0.0,7,167
2024-07-29,SKU0067,130,,7,167
2024-08-05,SKU0067,0,0.0,7,167
2024-08-12,SKU0067,193,307.0,7,167
2024-08-19,SKU0067,198,303.0,7,167
2024-08-26,SKU0067,204,199.0,7,167
2024-09-02,SKU0067,39,0.0,7,167
2024-09-09,SKU0067,0,0.0,7,167
2024-09-16,SKU0067,265,248.0,7,167
2024-09-23,SKU0067,120,0.0,7,167
2024-09-30,SKU0067,245,,7,167
2024-10-07,SKU0067,85,0.0,7,167
2024-10-14,SKU0067,194,302.0,7,167
2024-10-21,SKU0067,22,0.0,7,167
2024-10-28,SKU0067,302,230.0,7,167
2024-11-04,SKU0067,331,294.0,7,167
2024-11-11,SKU0067,432,243.0,7,167
2024-11-18,SKU0067,281,0.0,7,167
2024-11-25,SKU0067,159,0.0,7,167
2024-12-02,SKU0067,207,221.0,7,167
2024-12-09,SKU0067,61,0.0,7,167
2024-12-16,SKU0067,0,0.0,7,167
2024-12-23,SKU0067,235,219.0,7,167
2024-12-30,SKU0067,321,247.0,7,167
2025-01-06,SKU0067,157,0.0,7,167
2025-01-13,SKU0067,119,243.0,7,167
2025-01-20,SKU0067,262,279.0,7,167
2025-01-27,SKU0067,117,0.0,7,167
2025-02-03,SKU0067,266,252.0,7,167
2025-02-10,SKU0067,348,215.0,7,167
2025-02-17,SKU0067,192,0.0,7,167
2025-02-24,SKU0067,356,209.0,7,167
2025-03-03,SKU0067,212,0.0,7,167
2025-03-10,SKU0067,380,257.0,7,167
2025-03-17,SKU0067,224,0.0,7,167
2025-03-24,SKU0067,352,219.0,7,167
2025-03-31,SKU0067,173,0.0,7,167
2025-04-07,SKU0067,165,220.0,7,167
2025-04-14,SKU0067,181,248.0,7,167
2025-04-21,SKU0067,295,206.0,7,167
2025-04-28,SKU0067,151,0.0,7,167
2025-05-05,SKU0067,2,0.0,7,167
2025-05-12,SKU0067,0,0.0,7,167
2025-05-19,SKU0067,275,235.0,7,167
2025-05-26,SKU0067,401,218.0,7,167
2025-06-02,SKU0067,259,0.0,7,167
2025-06-09,SKU0067,114,0.0,7,167
2025-06-16,SKU0067,266,240.0,7,167
2025-06-23,SKU0067,316,243.0,7,167
2025-06-30,SKU0067,427,267.0,7,167
2025-07-07,SKU0067,260,0.0,7,167
2025-07-14,SKU0067,311,194.0,7,167
2025-07-21,SKU0067,273,284.0,7,167
2025-07-28,SKU0067,404,222.0,7,167
2025-08-04,SKU0067,261,0.0,7,167
2025-08-11,SKU0067,270,268.0,7,167
2025-08-18,SKU0067,335,243.0,7,167
2025-08-25,SKU0067,169,0.0,7,167
2025-09-01,SKU0067,322,241.0,7,167
2025-09-08,SKU0067,191,0.0,7,167
2025-09-15,SKU0067,304,239.0,7,167
2025-09-22,SKU0067,458,271.0,7,167
2025-09-29,SKU0067,305,0.0,7,167
2025-10-06,SKU0067,307,265.0,7,167
2025-10-13,SKU0067,150,0.0,7,167
2025-10-20,SKU0067,0,0.0,7,167
2025-10-27,SKU0067,0,0.0,7,167
2025-11-03,SKU0067,253,199.0,7,167
2025-11-10,SKU0067,407,280.0,7,167
2025-11-17,SKU0067,264,0.0,7,167
2025-11-24,SKU0067,102,0.0,7,167
2025-12-01,SKU0067,0,0.0,7,167
2025-12-08,SKU0067,286,253.0,7,167
2025-12-15,SKU0067,106,0.0,7,167
2025-12-22,SKU0067,0,0.0,7,167
2025-12-29,SKU0067,323,262.0,7,167
2024-01-01,SKU0068,286,0.0,10,150
2024-01-08,SKU0068,214,0.0,10,150
2024-01-15,SKU0068,128,0.0,10,150
2024-01-22,SKU0068,60,0.0,10,150
2024-01-29,SKU0068,0,0.0,10,150
2024-02-05,SKU0068,0,0.0,10,150
2024-02-12,SKU0068,86,157.0,10,150
2024-02-19,SKU0068,17,0.0,10,150
2024-02-26,SKU0068,64,130.0,10,150
2024-03-04,SKU0068,81,165.0,10,150
2024-03-11,SKU0068,90,157.0,10,150
2024-03-18,SKU0068,10,0.0,10,150
2024-03-25,SKU0068,0,0.0,10,150
2024-04-01,SKU0068,140,166.0,10,150
2024-04-08,SKU0068,120,181.0,10,150
2024-04-15,SKU0068,116,163.0,10,150
2024-04-22,SKU0068,129,130.0,10,150
2024-04-29,SKU0068,145,209.0,10,150
2024-05-06,SKU0068,192,137.0,10,150
2024-05-13,SKU0068,121,0.0,10,150
2024-05-20,SKU0068,58,0.0,10,150
2024-05-27,SKU0068,0,0.0,10,150
2024-06-03,SKU0068,147,159.0,10,150
2024-06-10,SKU0068,221,140.0,10,150
2024-06-17,SKU0068,150,0.0,10,150
2024-06-24,SKU0068,211,168.0,10,150
2024-07-01,SKU0068,231,203.0,10,150
2024-07-08,SKU0068,151,0.0,10,150
2024-07-15,SKU0068,90,0.0,10,150
2024-07-22,SKU0068,133,156.0,10,150
2024-07-29,SKU0068,54,0.0,10,150
2024-08-05,SKU0068,93,168.0,10,150
2024-08-12,SKU0068,96,157.0,10,150
2024-08-19,SKU0068,148,159.0,10,150
2024-08-26,SKU0068,229,183.0,10,150
2024-09-02,SKU0068,152,0.0,10,150
2024-09-09,SKU0068,81,0.0,10,150
2024-09-16,SKU0068,168,159.0,10,150
2024-09-23,SKU0068,209,207.0,10,150
2024-09-30,SKU0068,127,0.0,10,150
2024-10-07,SKU0068,45,0.0,10,150
2024-10-14,SKU0068,140,178.0,10,150
2024-10-21,SKU0068,137,163.0,10,150
2024-10-28,SKU0068,192,174.0,10,150
2024-11-04,SKU0068,126,0.0,10,150
2024-11-11,SKU0068,145,180.0,10,150
2024-11-18,SKU0068,141,192.0,10,150
2024-11-25,SKU0068,63,0.0,10,150
2024-12-02,SKU0068,0,0.0,10,150
2024-12-09,SKU0068,127,128.0,10,150
2024-12-16,SKU0068,149,188.0,10,150
2024-12-23,SKU0068,209,151.0,10,150
2024-12-30,SKU0068,282,154.0,10,150
2025-01-06,SKU0068,223,0.0,10,150
2025-01-13,SKU0068,161,0.0,10,150
2025-01-20,SKU0068,197,184.0,10,150
2025-01-27,SKU0068,117,0.0,10,150
2025-02-03,SKU0068,92,153.0,10,150
2025-02-10,SKU0068,23,0.0,10,150
2025-02-17,SKU0068,97,202.0,10,150
2025-02-24,SKU0068,83,192.0,10,150
2025-03-03,SKU0068,89,177.0,10,150
2025-03-10,SKU0068,23,0.0,10,150
2025-03-17,SKU0068,0,0.0,10,150
2025-03-24,SKU0068,55,134.0,10,150
2025-03-31,SKU0068,127,129.0,10,150
2025-04-07,SKU0068,107,199.0,10,150
2025-04-14,SKU0068,33,0.0,10,150
2025-04-21,SKU0068,95,208.0,10,150
2025-04-28,SKU0068,72,142.0,10,150
2025-05-05,SKU0068,67,169.0,10,150
2025-05-12,SKU0068,135,167.0,10,150
2025-05-19,SKU0068,191,154.0,10,150
2025-05-26,SKU0068,266,143.0,10,150
2025-06-02,SKU0068,193,0.0,10,150
2025-06-09,SKU0068,271,206.0,10,150
2025-06-16,SKU0068,203,0.0,10,150
2025-06-23,SKU0068,201,176.0,10,150
2025-06-30,SKU0068,126,0.0,10,150
2025-07-07,SKU0068,136,169.0,10,150
2025-07-14,SKU0068,137,193.0,10,150
2025-07-21,SKU0068,56,0.0,10,150
2025-07-28,SKU0068,0,0.0,10,150
2025-08-04,SKU0068,70,182.0,10,150
2025-08-11,SKU0068,61,143.0,10,150
2025-08-18,SKU0068,0,0.0,10,150
2025-08-25,SKU0068,156,177.0,10,150
2025-09-01,SKU0068,85,0.0,10,150
2025-09-08,SKU0068,19,0.0,10,150
2025-09-15,SKU0068,0,0.0,10,150
2025-09-22,SKU0068,106,182.0,10,150
2025-09-29,SKU0068,183,193.0,10,150
2025-10-06,SKU0068,254,140.0,10,150
2025-10-13,SKU0068,185,0.0,10,150
2025-10-20,SKU0068,170,198.0,10,150
2025-10-27,SKU0068,104,0.0,10,150
2025-11-03,SKU0068,135,192.0,10,150
2025-11-10,SKU0068,50,0.0,10,150
2025-11-17,SKU0068,119,174.0,10,150
2025-11-24,SKU0068,190,,10,150
2025-12-01,SKU0068,107,0.0,10,150
2025-12-08,SKU0068,36,0.0,10,150
2025-12-15,SKU0068,113,161.0,10,150
2025-12-22,SKU0068,137,160.0,10,150
2025-12-29,SKU0068,202,170.0,10,150
2024-01-01,SKU0069,369,0.0,14,260
2024-01-08,SKU0069,286,0.0,14,260
2024-01-15,SKU0069,173,0.0,14,260
2024-01-22,SKU0069,91,0.0,14,260
2024-01-29,SKU0069,86,349.0,14,260
2024-02-05,SKU0069,77,331.0,14,260
2024-02-12,SKU0069,0,0.0,14,260
2024-02-19,SKU0069,0,0.0,14,260
2024-02-26,SKU0069,0,0.0,14,260
2024-03-04,SKU0069,176,268.0,14,260
2024-03-11,SKU0069,196,278.0,14,260
2024-03-18,SKU0069,264,219.0,14,260
2024-03-25,SKU0069,324,241.0,14,260
2024-04-01,SKU0069,416,222.0,14,260
2024-04-08,SKU0069,338,0.0,14,260
2024-04-15,SKU0069,425,225.0,14,260
2024-04-22,SKU0069,341,0.0,14,260
2024-04-29,SKU0069,262,0.0,14,260
2024-05-06,SKU0069,321,276.0,14,260
2024-05-13,SKU0069,317,255.0,14,260
2024-05-20,SKU0069,384,290.0,14,260
2024-05-27,SKU0069,306,0.0,14,260
2024-06-03,SKU0069,327,322.0,14,260
2024-06-10,SKU0069,382,267.0,14,260
2024-06-17,SKU0069,298,0.0,14,260
2024-06-24,SKU0069,227,0.0,14,260
2024-07-01,SKU0069,270,300.0,14,260
2024-07-08,SKU0069,289,335.0,14,260
2024-07-15,SKU0069,360,273.0,14,260
2024-07-22,SKU0069,291,0.0,14,260
2024-07-29,SKU0069,306,330.0,14,260
2024-08-05,SKU0069,400,265.0,14,260
2024-08-12,SKU0069,320,0.0,14,260
2024-08-19,SKU0069,226,0.0,14,260
2024-08-26,SKU0069,300,280.0,14,260
2024-09-02,SKU0069,346,280.0,14,260
2024-09-09,SKU0069,258,0.0,14,260
2024-09-16,SKU0069,322,319.0,14,260
2024-09-23,SKU0069,378,234.0,14,260
2024-09-30,SKU0069,301,0.0,14,260
2024-10-07,SKU0069,210,0.0,14,260
2024-10-14,SKU0069,232,303.0,14,260
2024-10-21,SKU0069,326,244.0,14,260
2024-10-28,SKU0069,315,238.0,14,260
2024-11-04,SKU0069,401,356.0,14,260
2024-11-11,SKU0069,300,0.0,14,260
2024-11-18,SKU0069,383,219.0,14,260
2024-11-25,SKU0069,281,0.0,14,260
2024-12-02,SKU0069,335,245.0,14,260
2024-12-09,SKU0069,250,0.0,14,260
2024-12-16,SKU0069,320,275.0,14,260
2024-12-23,SKU0069,315,298.0,14,260
2024-12-30,SKU0069,228,0.0,14,260
2025-01-06,SKU0069,311,318.0,14,260
2025-01-13,SKU0069,381,352.0,14,260
2025-01-20,SKU0069,291,0.0,14,260
2025-01-27,SKU0069,192,0.0,14,260
2025-02-03,SKU0069,93,0.0,14,260
2025-02-10,SKU0069,166,280.0,14,260
