sale_date,order_id,sku_id,quantity,unit_price,discount_pct,revenue,customer_id,region,channel,payment_method,shipping_days,order_status,sales_rep,warehouse
06/17/2026,ORD104977,SKU0090,1,272.6,45,-149.93,CUST00057,Giza,Marketplace,Card,1.0,Returned,Ali,WH-02
22/06/2026,ORD104005,SKU0070,1,183.95,10,165.56,CUST01288,Aswan,Wholesale,,3.0,Completed,Youssef,WH-04
02/06/2026,ORD104944,SKU0087,1,146.87,20,117.5,CUST02671,Alexandria,Store,Card,4.0,Completed,,WH-01
31/01/2026,ORD103918,SKU0193,5,327.35,20,1309.4,CUST00681,Mansoura,Store,,4.0,Completed,Youssef,WH-02
06/02/2026,ORD104272,SKU0117,4,219.57,10,790.45,CUST02051,Cairo,Marketplace,,1.0,Completed,Ali,WH-01
2026-05-21,ORD104368,SKU0089,4,225.04,45,495.09,CUST00153,Luxor,Online,Cash,,Completed,Ali,WH-05
2026-06-21,ORD101420,SKU0095,3,151.67,15,386.76,CUST00956,Cairo,Store,Cash,,Completed,Youssef,WH-01
02/23/2026,ORD100521,SKU0181,1,159.26,25,119.44,CUST02080,Mansoura,Marketplace,Card,,Completed,Sara,WH-05
2026-01-18,ORD103905,SKU0187,1,50.55,10,45.5,CUST00891,Luxor,Store,Wallet,4.0,Completed,Sara,WH-05
2026-07-20,ORD101473,SKU0013,2,210.97,20,-337.55,CUST00493,Alexandria,Marketplace,Wallet,6.0,Returned,Youssef,WH-02
06/16/2026,ORD100348,SKU0162,1,203.9,10,183.51,CUST02374,Cairo,Wholesale,Card,10.0,Completed,Mona,WH-03
06/30/2026,ORD104408,SKU0143,3,146.86,5,418.55,CUST02421,Giza,Online,BNPL,7.0,Completed,Ali,WH-02
2026-05-20,ORD103236,SKU0110,3,312.8,5,891.48,CUST01048,Giza,Wholesale,,7.0,Completed,Sara,WH-01
2026-03-13,ORD100542,SKU0022,1,25.91,0,25.91,CUST00931,Alexandria,Online,,5.0,Completed,Mona,WH-04
04/01/2026,ORD103894,SKU0104,4,49.79,30,139.41,CUST02574,Mansoura,Online,Cash,3.0,Completed,Sara,WH-05
2026-05-23,ORD102166,SKU0131,1,313.04,10,-281.74,CUST02733,Tanta,Wholesale,,4.0,Returned,Mona,WH-01
2026-06-18,ORD104431,SKU0083,3,51.74,45,85.37,CUST00270,Cairo,Online,Card,8.0,Completed,Sara,WH-04
2026-02-20,ORD100737,SKU0119,1,74.52,5,70.79,CUST01542,Aswan,Store,BNPL,3.0,Completed,Youssef,WH-04
07/04/2026,ORD102501,SKU0009,2,121.24,0,242.48,CUST01989,Alexandria,Online,Cash,6.0,Completed,Ali,WH-05
06/13/2026,ORD102045,SKU0118,1,83.59,15,71.05,CUST00479,Tanta,Wholesale,Cash,6.0,Completed,Ali,WH-05
05/10/2026,ORD103177,SKU0125,1,408.05,30,285.64,CUST01922,Cairo,Store,BNPL,6.0,Completed,Mona,WH-04
04/09/2026,ORD103088,SKU0171,1,172.05,20,137.64,CUST00314,Luxor,Online,Cash,9.0,Completed,Youssef,WH-04
2026-06-19,ORD100521,SKU0030,50,22.67,15,963.48,CUST01946,Giza,Marketplace,Wallet,6.0,Completed,Mona,WH-05
2026-05-20,ORD100991,SKU0050,1,13.73,15,11.67,CUST02857,Alexandria,Marketplace,,,Completed,Sara,WH-04
2026-01-30,ORD102119,SKU0142,2,109.56,0,219.12,CUST02749,Cairo,Online,BNPL,2.0,Completed,Mona,WH-03
2025-12-30,ORD100155,SKU0169,3,354.32,25,797.22,CUST00381,Aswan,Marketplace,Wallet,9.0,Completed,Omar,WH-02
02/05/2026,ORD102837,SKU0178,2,37.63,0,75.26,CUST01267,Mansoura,Store,,5.0,Completed,Mona,WH-02
03/09/2026,ORD104217,SKU0155,50,231.7,25,8688.75,CUST00094,Giza,Store,,1.0,Completed,Mona,WH-05
2026-01-13,ORD101992,SKU0115,1,355.63,30,248.94,CUST01731,Tanta,Online,BNPL,7.0,Completed,Mona,WH-03
2026-04-13,ORD101085,SKU0025,2,160.88,45,176.97,CUST02572,Mansoura,Store,BNPL,9.0,Completed,Ali,WH-02
07/16/2026,ORD104971,SKU0165,4,132.33,15,449.92,CUST01446,Alexandria,Marketplace,Wallet,6.0,Completed,,WH-04
22/01/2026,ORD102276,SKU0104,2,48.39,20,77.42,CUST00418,Luxor,Wholesale,Cash,2.0,Completed,Ali,WH-03
12/27/2025,ORD102314,SKU0051,6,22.28,5,-127.0,CUST02247,Luxor,Wholesale,,10.0,Returned,Youssef,WH-05
05/17/2026,ORD100355,SKU0127,1,254.91,5,242.16,CUST02391,Tanta,Online,Wallet,4.0,Completed,Sara,WH-03
06/01/2026,ORD101795,SKU0162,1,197.8,5,187.91,CUST00105,Alexandria,Online,,8.0,Completed,Mona,WH-03
06/06/2026,ORD102193,SKU0065,2,11.27,0,22.54,CUST01784,Cairo,Marketplace,Card,,Completed,Sara,WH-04
06/17/2026,ORD100815,SKU0069,50,224.0,5,10640.0,CUST01902,Alexandria,Marketplace,Wallet,5.0,Completed,Sara,WH-05
2026-03-21,ORD101410,SKU0022,1,27.47,10,24.72,CUST00599,Luxor,Online,,8.0,Completed,,WH-05
11/04/2026,ORD100431,SKU0055,2,62.35,0,124.7,CUST02732,Cairo,Store,Cash,5.0,Completed,Youssef,WH-01
2026-01-01,ORD102060,SKU0104,4,53.42,25,160.26,CUST01528,Cairo,Store,Cash,3.0,Completed,,WH-03
06/04/2026,ORD102783,SKU0073,5,72.1,45,198.28,CUST02080,Tanta,Online,,4.0,Completed,Ali,WH-03
2026-01-04,ORD103451,SKU0123,3,20.1,20,48.24,CUST00130,Aswan,Marketplace,BNPL,5.0,Completed,Youssef,WH-05
01/17/2026,ORD100332,SKU0159,3,124.56,35,-242.89,CUST00247,Cairo,Store,Card,9.0,Returned,Omar,WH-03
05/07/2026,ORD101693,SKU0043,4,108.91,20,348.51,CUST02567,Giza,Store,,7.0,Completed,,WH-02
04/19/2026,ORD101063,SKU0084,1,91.58,10,82.42,CUST01046,Giza,Wholesale,,,Completed,,WH-05
06/11/2026,ORD102610,SKU0183,4,308.88,35,803.09,CUST00868,Tanta,Store,Cash,8.0,Completed,Omar,WH-01
05/06/2026,ORD103394,SKU0047,3,271.19,35,528.82,CUST00604,Luxor,Online,Card,8.0,Completed,Omar,WH-01
01/27/2026,ORD101760,SKU0014,4,79.98,5,303.92,CUST02034,Luxor,Online,Wallet,9.0,Completed,Sara,WH-02
2026-05-03,ORD101537,SKU0023,2,108.4,25,162.6,CUST00691,Luxor,Marketplace,Wallet,,Completed,Mona,WH-03
2026-03-08,ORD100188,SKU0002,3,304.59,5,868.08,CUST02243,Giza,Marketplace,Card,4.0,Completed,Youssef,WH-01
03/16/2026,ORD103172,SKU0156,6,115.41,5,657.84,CUST00080,Tanta,Wholesale,Card,5.0,Completed,Omar,WH-03
2026-07-11,ORD104095,SKU0169,2,330.93,35,430.21,CUST01629,Alexandria,Marketplace,,3.0,Completed,,WH-05
2026-03-05,ORD102774,SKU0001,3,187.92,5,535.57,CUST00602,Cairo,Marketplace,Card,7.0,Completed,Ali,WH-01
2026-06-10,ORD102302,SKU0126,2,104.1,35,135.33,CUST00550,Mansoura,Store,BNPL,10.0,Completed,Ali,WH-02
04/09/2026,ORD101508,SKU0179,2,19.22,45,21.14,CUST02724,Tanta,Store,BNPL,9.0,Completed,Youssef,WH-01
2026-03-14,ORD101699,SKU0193,4,320.77,10,1154.77,CUST01186,Aswan,Marketplace,BNPL,4.0,Completed,,WH-02
06/01/2026,ORD104592,SKU0063,1,85.38,15,72.57,CUST00119,Cairo,Online,Card,,Completed,,WH-05
16/05/2026,ORD102060,SKU0198,2,179.33,20,286.93,CUST02077,Tanta,Store,Cash,9.0,Completed,Omar,WH-01
2026-03-27,ORD103728,SKU0124,3,192.85,15,491.77,CUST00089,Giza,Marketplace,Cash,,Completed,Sara,WH-03
13/07/2026,ORD100562,SKU0065,3,11.71,0,35.13,CUST00896,Alexandria,Online,Wallet,2.0,Completed,Mona,WH-03
04/15/2026,ORD104176,SKU0014,2,86.24,10,155.23,CUST02452,Tanta,Wholesale,BNPL,10.0,Completed,Omar,WH-05
2026-05-11,ORD101655,SKU0136,3,370.48,5,1055.87,CUST00004,Luxor,Wholesale,Card,1.0,Completed,Sara,WH-02
05/02/2026,ORD104932,SKU0018,2,413.39,30,578.75,CUST01733,Cairo,Online,Wallet,1.0,Completed,Mona,WH-04
2026-01-11,ORD101841,SKU0113,2,80.32,10,144.58,CUST02651,Luxor,Store,BNPL,1.0,Completed,Ali,WH-04
27/02/2026,ORD104194,SKU0086,1,160.56,10,144.5,CUST01619,Giza,Marketplace,Card,5.0,Completed,Sara,WH-02
28/04/2026,ORD103589,SKU0047,3,280.83,5,800.37,CUST02737,Luxor,Online,BNPL,10.0,Completed,,WH-04
21/04/2026,ORD101735,SKU0034,2,68.86,25,103.29,CUST01546,Luxor,Wholesale,Card,1.0,Completed,Sara,WH-02
26/05/2026,ORD101960,SKU0083,3,52.66,30,110.59,CUST01947,Mansoura,Store,Cash,2.0,Completed,Ali,WH-03
11/03/2026,ORD102307,SKU0087,1,151.48,10,136.33,CUST00576,Tanta,Online,Card,2.0,Completed,Omar,WH-03
2026-04-18,ORD104231,SKU0023,3,110.74,45,-182.72,CUST01688,Aswan,Store,Card,6.0,Returned,Sara,WH-03
05/13/2026,ORD102347,SKU0027,3,420.59,5,1198.68,CUST01355,Cairo,Marketplace,Wallet,3.0,Completed,Ali,WH-05
04/08/2026,ORD103164,SKU0042,5,92.17,20,368.68,CUST02293,Cairo,Store,Card,8.0,Completed,Omar,WH-02
06/26/2026,ORD102044,SKU0108,3,209.11,45,345.03,CUST01475,Tanta,Store,Wallet,4.0,Completed,Ali,WH-01
16/07/2026,ORD103262,SKU0053,1,283.48,25,212.61,CUST01010,Luxor,Store,Wallet,2.0,Completed,Mona,WH-02
06/03/2026,ORD102482,SKU0069,3,212.39,45,350.44,CUST01678,Luxor,Wholesale,BNPL,6.0,Completed,Ali,WH-03
03/07/2026,ORD101627,SKU0133,2,366.61,20,586.58,CUST00088,Luxor,Wholesale,Card,10.0,Completed,Ali,WH-01
06/03/2026,ORD104022,SKU0169,3,345.58,5,984.9,CUST00507,Luxor,Wholesale,,3.0,Completed,Omar,WH-02
04/18/2026,ORD103764,SKU0198,3,167.17,20,401.21,CUST00700,Aswan,Wholesale,Card,9.0,Completed,Mona,WH-05
2026-07-06,ORD104308,SKU0008,1,57.9,20,46.32,CUST02049,Alexandria,Wholesale,Card,5.0,Completed,Sara,WH-03
28/03/2026,ORD104692,SKU0154,5,160.15,30,560.52,CUST00355,Luxor,Online,,1.0,Completed,Mona,WH-02
03/07/2026,ORD103110,SKU0172,1,67.61,10,60.85,CUST01047,Luxor,Store,Cash,5.0,Cancelled,Youssef,WH-01
07/05/2026,ORD104083,SKU0139,2,297.58,25,446.37,CUST02776,Alexandria,Store,Cash,5.0,Cancelled,Ali,WH-05
2026-02-08,ORD103836,SKU0169,1,326.27,10,293.64,CUST00498,Giza,Online,,5.0,Completed,Mona,WH-03
06/08/2026,ORD100887,SKU0140,5,288.02,45,792.06,CUST02750,Cairo,Wholesale,Card,4.0,Completed,Mona,WH-03
2026-07-18,ORD104785,SKU0001,3,174.56,35,340.39,CUST01668,Tanta,Marketplace,BNPL,10.0,Completed,,WH-02
2026-04-12,ORD103065,SKU0149,1,225.33,20,180.26,CUST00134,Alexandria,Online,,6.0,Completed,Youssef,WH-03
12/26/2025,ORD102719,SKU0108,2,228.15,30,319.41,CUST00037,Aswan,Online,Wallet,7.0,Completed,Mona,WH-04
07/22/2026,ORD103559,SKU0037,3,12.94,0,38.82,CUST01839,Tanta,Wholesale,Wallet,6.0,Completed,Ali,WH-01
21/03/2026,ORD102061,SKU0055,5,64.29,45,176.8,CUST00146,Tanta,Store,Card,7.0,Completed,Youssef,WH-01
2026-07-14,ORD102266,SKU0179,1,18.39,30,-12.87,CUST02414,Tanta,Online,Card,8.0,Returned,Sara,WH-03
04/28/2026,ORD100137,SKU0104,5,46.37,25,173.89,CUST02932,Mansoura,Online,BNPL,4.0,Completed,,WH-05
02/16/2026,ORD104653,SKU0071,1,280.74,25,-210.56,CUST01498,Alexandria,Wholesale,BNPL,7.0,Returned,Omar,WH-05
05/24/2026,ORD100067,SKU0146,4,14.62,30,40.94,CUST02461,Luxor,Online,Card,10.0,Completed,Youssef,WH-04
2026-04-03,ORD102408,SKU0106,1,223.88,20,179.1,CUST00990,Mansoura,Wholesale,Wallet,7.0,Completed,Youssef,WH-04
03/25/2026,ORD104707,SKU0038,3,273.58,15,697.63,CUST00822,Mansoura,Marketplace,Wallet,9.0,Completed,Mona,WH-05
2026-04-19,ORD102865,SKU0003,3,46.12,35,89.93,CUST00001,Aswan,Wholesale,Cash,1.0,Completed,Omar,WH-05
05/30/2026,ORD100699,SKU0064,1,355.91,20,284.73,CUST01868,Giza,Store,Cash,2.0,Completed,Mona,WH-03
28/03/2026,ORD103992,SKU0021,2,51.32,45,56.45,CUST01632,Aswan,Online,Cash,5.0,Completed,Ali,WH-01
05/30/2026,ORD100850,SKU0158,1,319.29,5,303.33,CUST00021,Giza,Online,Wallet,7.0,Completed,Youssef,WH-04
02/06/2026,ORD103170,SKU0121,2,472.93,10,-851.27,CUST00081,Cairo,Store,Wallet,10.0,Returned,Youssef,WH-01
2026-06-27,ORD102003,SKU0036,6,209.54,25,942.93,CUST01221,Tanta,Wholesale,Card,1.0,Completed,Ali,WH-01
02/07/2026,ORD103748,SKU0008,2,58.8,45,64.68,CUST01140,Giza,Wholesale,Card,,Completed,Sara,WH-01
04/22/2026,ORD100447,SKU0186,50,31.83,25,1193.62,CUST01918,Alexandria,Wholesale,Card,2.0,Completed,Youssef,WH-03
05/12/2026,ORD104860,SKU0154,1,180.66,45,99.36,CUST02077,Alexandria,Wholesale,Wallet,1.0,Completed,Ali,WH-03
2026-05-06,ORD104987,SKU0034,4,74.88,0,299.52,CUST01462,Mansoura,Wholesale,Cash,10.0,Completed,Mona,WH-04
2026-06-02,ORD104723,SKU0132,2,64.04,45,-70.44,CUST01278,Aswan,Wholesale,BNPL,5.0,Returned,Youssef,WH-01
24/04/2026,ORD101494,SKU0050,2,12.95,25,19.42,CUST01543,Giza,Online,Card,5.0,Completed,,WH-01
01/28/2026,ORD103418,SKU0052,2,115.62,10,208.12,CUST02431,Mansoura,Store,Wallet,2.0,Completed,Omar,WH-05
05/18/2026,ORD102164,SKU0122,3,318.59,30,669.04,CUST00998,Luxor,Wholesale,BNPL,1.0,Completed,Ali,WH-03
01/22/2026,ORD103807,SKU0092,1,387.87,25,290.9,CUST02643,Aswan,Store,Wallet,8.0,Completed,,WH-02
29/06/2026,ORD102837,SKU0046,4,54.2,25,162.6,CUST01046,Cairo,Wholesale,Wallet,,Cancelled,Ali,WH-04
2026-02-24,ORD101322,SKU0200,50,338.56,35,11003.2,CUST01360,Alexandria,Store,BNPL,7.0,Completed,Ali,WH-05
2026-02-04,ORD100533,SKU0085,1,25.14,30,17.6,CUST02037,Aswan,Wholesale,Cash,3.0,Completed,Sara,WH-02
06/19/2026,ORD103425,SKU0087,3,150.71,20,361.7,CUST01386,Mansoura,Online,BNPL,4.0,Completed,,WH-04
17/02/2026,ORD104865,SKU0154,2,180.97,30,253.36,CUST00855,Cairo,Wholesale,Cash,6.0,Completed,Mona,WH-03
02/02/2026,ORD104502,SKU0021,1,56.35,35,36.63,CUST00407,Alexandria,Store,Wallet,2.0,Completed,Ali,WH-02
31/03/2026,ORD103520,SKU0029,1,30.9,5,29.35,CUST02964,Giza,Marketplace,Cash,1.0,Completed,Youssef,WH-03
2026-05-16,ORD101104,SKU0061,2,341.43,10,614.57,CUST00430,Tanta,Wholesale,BNPL,2.0,Completed,Ali,WH-03
2026-06-22,ORD103961,SKU0195,2,303.2,10,545.76,CUST00285,Aswan,Store,Cash,5.0,Completed,Youssef,WH-03
07/10/2026,ORD101415,SKU0007,2,239.55,30,335.37,CUST02337,Luxor,Store,Card,7.0,Completed,Omar,WH-02
07/19/2026,ORD102670,SKU0015,1,142.07,15,120.76,CUST01775,Mansoura,Online,BNPL,,Completed,,WH-05
05/30/2026,ORD104202,SKU0041,1,355.03,30,248.52,CUST02445,Alexandria,Online,Card,8.0,Completed,Omar,WH-05
19/05/2026,ORD103138,SKU0113,3,91.56,0,274.68,CUST00347,Mansoura,Marketplace,Cash,7.0,Completed,Mona,WH-01
2026-02-14,ORD102212,SKU0049,6,194.01,5,1105.86,CUST02799,Luxor,Store,Card,3.0,Completed,Sara,WH-04
01/01/2026,ORD103593,SKU0177,1,179.86,45,98.92,CUST01519,Aswan,Wholesale,Card,4.0,Completed,Youssef,WH-05
04/24/2026,ORD102176,SKU0009,4,113.85,15,387.09,CUST01337,Mansoura,Online,,4.0,Completed,,WH-01
05/01/2026,ORD103040,SKU0009,4,123.67,30,346.28,CUST01884,Giza,Marketplace,BNPL,10.0,Completed,Mona,WH-03
2026-07-01,ORD102542,SKU0147,2,262.54,25,393.81,CUST01360,Alexandria,Online,Card,4.0,Completed,Mona,WH-04
11/02/2026,ORD101711,SKU0056,3,89.01,35,-173.57,CUST00109,Luxor,Marketplace,BNPL,4.0,Returned,Youssef,WH-05
2026-01-15,ORD103600,SKU0125,3,425.6,35,829.92,CUST02617,Cairo,Store,,2.0,Completed,,WH-04
2026-05-17,ORD100590,SKU0021,3,55.59,45,91.72,CUST00203,Luxor,Store,BNPL,7.0,Completed,Sara,WH-02
2026-05-30,ORD102149,SKU0082,3,236.69,25,532.55,CUST02866,Mansoura,Wholesale,Cash,3.0,Completed,,WH-01
2026-07-17,ORD104995,SKU0178,2,35.3,10,63.54,CUST01350,Luxor,Store,,10.0,Completed,Mona,WH-03
02/02/2026,ORD102100,SKU0071,6,307.94,5,1755.26,CUST00288,Tanta,Marketplace,Card,1.0,Completed,Ali,WH-02
20/06/2026,ORD100514,SKU0133,2,367.97,5,699.14,CUST01857,Luxor,Online,BNPL,,Completed,Mona,WH-03
01/02/2026,ORD102120,SKU0160,2,50.11,15,85.19,CUST02024,Luxor,Store,Card,4.0,Completed,Youssef,WH-03
07/05/2026,ORD100785,SKU0013,2,201.56,25,302.34,CUST01830,Alexandria,Wholesale,Cash,10.0,Completed,Mona,WH-05
08/03/2026,ORD103465,SKU0028,4,264.87,45,582.71,CUST00795,Mansoura,Marketplace,,8.0,Completed,Youssef,WH-05
2026-05-07,ORD104451,SKU0158,1,335.56,35,218.11,CUST02613,Luxor,Online,Cash,9.0,Completed,,WH-01
02/02/2026,ORD104060,SKU0105,3,9.34,5,26.62,CUST02702,Giza,Marketplace,BNPL,7.0,Completed,Ali,WH-05
11/07/2026,ORD103540,SKU0026,1,386.84,15,328.81,CUST01017,Giza,Store,Cash,5.0,Completed,Ali,WH-05
2026-01-11,ORD104718,SKU0041,1,315.86,30,221.1,CUST01597,Mansoura,Marketplace,Cash,5.0,Completed,,WH-03
01/05/2026,ORD104263,SKU0017,3,44.52,15,113.53,CUST00744,Mansoura,Online,Wallet,9.0,Completed,Mona,WH-02
01/01/2026,ORD103327,SKU0111,1,265.01,10,238.51,CUST02432,Giza,Online,,10.0,Completed,,WH-04
2026-01-21,ORD100762,SKU0139,3,322.59,10,870.99,CUST02975,Alexandria,Marketplace,Card,10.0,Completed,Youssef,WH-05
03/21/2026,ORD100785,SKU0061,1,394.6,35,256.49,CUST00471,Tanta,Marketplace,Card,7.0,Completed,Sara,WH-04
2026-07-05,ORD101857,SKU0095,3,155.14,25,349.06,CUST00300,Giza,Online,Cash,3.0,Completed,,WH-02
2026-01-23,ORD101417,SKU0172,2,66.57,35,86.54,CUST00477,Mansoura,Store,Cash,2.0,Completed,Youssef,WH-01
02/03/2026,ORD100087,SKU0052,2,115.33,25,173.0,CUST02476,Luxor,Marketplace,Card,6.0,Completed,Omar,WH-01
01/01/2026,ORD100243,SKU0116,2,272.16,25,-408.24,CUST00455,Luxor,Online,Wallet,6.0,Returned,Youssef,WH-05
10/02/2026,ORD100349,SKU0108,3,217.61,45,359.06,CUST00612,Luxor,Store,Card,3.0,Completed,Omar,WH-03
01/21/2026,ORD102813,SKU0129,4,393.28,45,865.22,CUST02368,Alexandria,Wholesale,Cash,4.0,Completed,Sara,WH-05
2026-05-12,ORD102198,SKU0157,1,24.34,15,20.69,CUST00539,Cairo,Store,Wallet,2.0,Cancelled,,WH-04
2026-01-06,ORD101618,SKU0039,4,214.57,15,729.54,CUST02755,Aswan,Marketplace,Cash,10.0,Completed,Ali,WH-04
05/23/2026,ORD103649,SKU0034,3,70.49,20,169.18,CUST01074,Tanta,Online,,1.0,Cancelled,Sara,WH-02
21/05/2026,ORD103387,SKU0043,2,108.73,0,217.46,CUST01772,Tanta,Online,Cash,2.0,Completed,,WH-01
30/01/2026,ORD103786,SKU0158,4,362.86,15,1233.72,CUST01706,Giza,Wholesale,Cash,3.0,Completed,Youssef,WH-03
11/02/2026,ORD103685,SKU0121,1,465.44,10,418.9,CUST02096,Cairo,Store,Cash,9.0,Completed,Omar,WH-01
2026-04-01,ORD102553,SKU0088,1,172.54,10,155.29,CUST02802,Giza,Marketplace,Cash,5.0,Completed,Sara,WH-03
07/23/2026,ORD102643,SKU0162,3,200.22,20,480.53,CUST01692,Cairo,Wholesale,Cash,8.0,Completed,Youssef,WH-05
27/04/2026,ORD103197,SKU0169,1,346.13,15,294.21,CUST02943,Tanta,Store,BNPL,5.0,Completed,Ali,WH-01
17/05/2026,ORD102965,SKU0072,2,163.3,30,228.62,CUST01147,Giza,Online,Cash,2.0,Completed,Ali,WH-05
2025-12-26,ORD104699,SKU0024,4,122.01,20,390.43,CUST00507,Aswan,Online,Cash,2.0,Completed,Sara,WH-04
02/14/2026,ORD102308,SKU0036,3,234.55,35,457.37,CUST01922,Giza,Marketplace,Cash,8.0,Completed,Omar,WH-03
07/13/2026,ORD103983,SKU0031,2,129.92,0,259.84,CUST00154,Luxor,Wholesale,Card,,Completed,Mona,WH-03
03/18/2026,ORD100939,SKU0016,5,170.03,35,552.6,CUST00613,Aswan,Wholesale,,5.0,Completed,Mona,WH-01
01/10/2026,ORD101071,SKU0038,4,301.75,20,965.6,CUST01561,Giza,Marketplace,BNPL,9.0,Completed,Youssef,WH-03
2026-05-27,ORD100430,SKU0018,4,391.69,25,1175.07,CUST02817,Alexandria,Online,Card,5.0,Completed,Omar,WH-02
2026-03-29,ORD104710,SKU0045,3,306.9,20,736.56,CUST02714,Luxor,Store,Cash,4.0,Completed,,WH-01
18/06/2026,ORD101280,SKU0146,1,15.13,35,9.83,CUST01363,Alexandria,Marketplace,BNPL,8.0,Completed,Ali,WH-03
05/31/2026,ORD100887,SKU0112,1,36.02,20,28.82,CUST00674,Giza,Wholesale,Cash,1.0,Completed,Ali,WH-05
02/28/2026,ORD104252,SKU0034,2,70.92,20,113.47,CUST02339,Luxor,Store,Cash,9.0,Completed,Ali,WH-05
06/08/2026,ORD101478,SKU0053,2,279.62,35,363.51,CUST00473,Cairo,Wholesale,Cash,5.0,Completed,Omar,WH-03
09/02/2026,ORD100891,SKU0003,2,53.48,25,80.22,CUST01879,Aswan,Marketplace,BNPL,8.0,Completed,Youssef,WH-03
06/05/2026,ORD101197,SKU0070,5,165.9,30,580.65,CUST02274,Mansoura,Marketplace,,1.0,Completed,Ali,WH-02
2026-03-09,ORD101806,SKU0128,6,71.46,5,407.32,CUST01071,Cairo,Wholesale,Wallet,5.0,Completed,,WH-05
05/10/2026,ORD103158,SKU0154,5,159.92,45,439.78,CUST02126,Alexandria,Wholesale,Cash,,Completed,Youssef,WH-04
07/07/2026,ORD103475,SKU0109,6,152.97,30,642.47,CUST02255,Tanta,Wholesale,Card,3.0,Completed,,WH-05
08/01/2026,ORD101134,SKU0186,1,32.77,45,18.02,CUST00312,Alexandria,Store,,9.0,Completed,Sara,WH-04
16/01/2026,ORD100041,SKU0036,2,226.28,45,248.91,CUST00646,Alexandria,Marketplace,Wallet,9.0,Completed,Omar,WH-01
2026-03-22,ORD102858,SKU0166,3,153.01,20,367.22,CUST02397,Aswan,Store,Card,4.0,Completed,Sara,WH-05
12/05/2026,ORD102304,SKU0124,5,200.14,10,900.63,CUST01250,Tanta,Store,,,Completed,Omar,WH-05
2026-03-14,ORD104583,SKU0157,1,25.55,45,14.05,CUST01064,Luxor,Marketplace,BNPL,2.0,Completed,Mona,WH-04
2026-03-06,ORD101977,SKU0162,5,219.54,0,1097.7,CUST00894,Cairo,Online,Cash,,Completed,Sara,WH-05
2026-04-16,ORD100417,SKU0137,1,408.37,15,347.11,CUST00449,Luxor,Marketplace,Wallet,,Completed,Omar,WH-05
01/22/2026,ORD103052,SKU0028,1,281.85,45,155.02,CUST01524,Aswan,Marketplace,,9.0,Completed,Youssef,WH-05
25/06/2026,ORD101993,SKU0182,6,181.15,30,760.83,CUST00231,Mansoura,Store,Wallet,7.0,Completed,Youssef,WH-03
2026-01-28,ORD104128,SKU0138,1,182.05,45,100.13,CUST00378,Alexandria,Wholesale,Cash,9.0,Completed,Omar,WH-01
2026-04-28,ORD100424,SKU0033,5,109.74,35,356.66,CUST00302,Mansoura,Online,Wallet,9.0,Completed,Youssef,WH-05
16/04/2026,ORD102225,SKU0039,4,196.91,25,590.73,CUST02819,Giza,Marketplace,Card,9.0,Completed,Ali,WH-03
02/20/2026,ORD104552,SKU0106,1,230.0,10,207.0,CUST02417,Giza,Store,BNPL,7.0,Completed,Ali,WH-03
2026-01-31,ORD104863,SKU0013,1,211.62,5,-201.04,CUST01276,Luxor,Marketplace,Cash,,Returned,Sara,WH-05
2026-06-25,ORD101482,SKU0142,3,104.25,35,203.29,CUST01695,Cairo,Wholesale,Wallet,5.0,Completed,Mona,WH-01
16/02/2026,ORD100590,SKU0113,4,80.53,20,257.7,CUST02466,Giza,Marketplace,Card,3.0,Completed,,WH-05
03/14/2026,ORD104643,SKU0025,1,151.69,45,83.43,CUST02221,Giza,Wholesale,BNPL,3.0,Completed,,WH-05
04/06/2026,ORD102052,SKU0116,1,283.83,30,198.68,CUST02351,Tanta,Store,Wallet,7.0,Completed,Youssef,WH-04
01/15/2026,ORD101251,SKU0105,1,9.1,35,5.92,CUST01686,Luxor,Wholesale,Cash,10.0,Completed,Youssef,WH-05
29/12/2025,ORD101238,SKU0103,1,148.58,45,81.72,CUST00101,Alexandria,Online,Card,,Cancelled,Youssef,WH-02
17/07/2026,ORD104217,SKU0080,2,100.14,45,110.15,CUST00870,Aswan,Wholesale,,6.0,Completed,Ali,WH-02
29/01/2026,ORD100407,SKU0004,2,39.3,5,74.67,CUST00610,Giza,Store,,5.0,Completed,Mona,WH-02
05/07/2026,ORD102041,SKU0151,3,27.64,10,74.63,CUST02985,Luxor,Wholesale,BNPL,1.0,Completed,Omar,WH-05
06/12/2026,ORD104119,SKU0105,2,9.42,25,14.13,CUST00660,Mansoura,Store,Wallet,2.0,Completed,,WH-02
2026-06-19,ORD103689,SKU0046,3,61.59,15,157.05,CUST00134,Alexandria,Store,,10.0,Completed,Mona,WH-05
2026-02-27,ORD102155,SKU0004,2,34.96,45,38.46,CUST02215,Aswan,Wholesale,,8.0,Cancelled,Mona,WH-03
04/04/2026,ORD104126,SKU0130,3,152.98,10,413.05,CUST01324,Alexandria,Wholesale,,3.0,Completed,Omar,WH-05
2026-01-15,ORD103788,SKU0087,1,147.52,15,-125.39,CUST02520,Mansoura,Marketplace,Wallet,1.0,Returned,Youssef,WH-02
02/19/2026,ORD104968,SKU0175,1,160.85,15,136.72,CUST00972,Alexandria,Store,Cash,1.0,Completed,Mona,WH-01
01/23/2026,ORD103343,SKU0067,5,42.99,30,150.46,CUST02254,Mansoura,Online,Cash,4.0,Completed,Sara,WH-02
